hhld_id,premium,loss_amount,loss_ratio,future_clm_ind
15028,167,0,0,0
9344,307.2,0,0,0
3165,100,0,0,0
574,276.48,0,0,0
1445,105.3,0,0,0
9650,120.24,0,0,0
11937,129.6,0,0,0
9704,289.8,0,0,0
17517,120.24,0,0,0
6521,167,0,0,0
1140,167,0,0,0
11525,120.24,0,0,0
14360,150.3,0,0,0
17636,90,0,0,0
11679,124,0,0,0
7619,133.6,0,0,0
19500,200.4,940.1492,4.691363,1
1405,167,0,0,0
5351,167,0,0,0
17645,314,0,0,0
4820,150.3,0,0,0
16864,150.3,0,0,0
5931,133.6,0,0,0
14302,100,0,0,0
3336,120.24,0,0,0
461,150.3,0,0,0
8854,100,0,0,0
16318,135,0,0,0
9701,105,0,0,0
9258,309,0,0,0
17084,80,0,0,0
16645,150.3,0,0,0
15208,247,0,0,0
3119,133.6,0,0,0
18192,197.6,0,0,0
14404,251.2,0,0,0
4693,105,0,0,0
4737,93.6,0,0,0
15183,150.3,0,0,0
5385,167,0,0,0
1268,150.3,0,0,0
9375,167,0,0,0
11984,120.24,0,0,0
9698,197.6,0,0,0
18174,167,0,0,0
8049,133.6,0,0,0
19198,150.3,0,0,0
7910,80,0,0,0
3680,120.24,0,0,0
8861,84,0,0,0
1395,80,0,0,0
12004,235,0,0,0
8274,94.5,0,0,0
17341,247.2,0,0,0
17746,133.6,0,0,0
6424,222.3,0,0,0
17725,150.3,0,0,0
4204,150.3,0,0,0
7747,314,0,0,0
16997,150.3,1525.323,10.14853,1
10924,150.3,0,0,0
5073,133.6,0,0,0
1452,167,0,0,0
2130,167,0,0,0
3472,120.24,0,0,0
3670,133.6,0,0,0
14046,247,1517.427,6.14343,1
15665,167,0,0,0
5956,426.6,0,0,0
3910,177.84,0,0,0
8628,133.6,0,0,0
17201,167,0,0,0
12390,133.6,0,0,0
7370,150.3,0,0,0
661,316.8,0,0,0
3409,167,0,0,0
14324,100,0,0,0
4623,120.24,0,0,0
12221,314,0,0,0
19792,129.6,0,0,0
9970,150.3,0,0,0
2457,120.24,0,0,0
8244,105,0,0,0
16042,278.1,0,0,0
13727,150.3,0,0,0
18143,133.6,0,0,0
12131,100,0,0,0
14041,129.6,0,0,0
14408,167,0,0,0
17375,150.3,1959.121,13.03474,1
17973,72,0,0,0
9419,167,0,0,0
7555,177.84,0,0,0
6193,133.6,0,0,0
366,72,0,0,0
1433,167,0,0,0
5223,247,0,0,0
13925,150.3,0,0,0
3238,150.3,0,0,0
7514,150.3,0,0,0
18487,150.3,0,0,0
1313,84,0,0,0
1764,133.6,0,0,0
19718,167,0,0,0
1101,133.6,0,0,0
12434,177.84,0,0,0
3447,90,0,0,0
2020,120.24,0,0,0
10869,553,0,0,0
12912,167,0,0,0
7218,167,0,0,0
5753,167,0,0,0
1894,167,0,0,0
17547,167,0,0,0
15246,120.24,0,0,0
18584,150.3,0,0,0
9385,309,0,0,0
13796,247,0,0,0
1455,200.4,0,0,0
4926,162,0,0,0
11417,120.24,0,0,0
19431,177.84,0,0,0
11831,297,0,0,0
18529,167,0,0,0
18969,117,0,0,0
4096,167,0,0,0
13023,133.6,0,0,0
13926,105,0,0,0
18928,90,0,0,0
13959,117,0,0,0
12620,100,0,0,0
7894,75.6,0,0,0
18912,167,0,0,0
16044,84,0,0,0
9610,105.3,0,0,0
6232,94.5,0,0,0
17436,139.5,0,0,0
9090,167,0,0,0
3287,133.6,0,0,0
17824,133.6,0,0,0
13011,100,0,0,0
47,222.3,0,0,0
9768,133.6,0,0,0
8597,167,0,0,0
4648,133.6,0,0,0
13769,314,0,0,0
17426,150.3,0,0,0
12504,167,0,0,0
1355,105,0,0,0
1602,276.48,0,0,0
18472,180,0,0,0
19048,120.24,0,0,0
15774,80,0,0,0
16972,90,0,0,0
13108,167,0,0,0
18385,167,0,0,0
8993,133.6,0,0,0
10753,124,0,0,0
9182,247,0,0,0
8634,90,0,0,0
8166,307.2,0,0,0
12837,231.84,0,0,0
16415,133.6,0,0,0
8605,167,0,0,0
15030,167,0,0,0
15874,166.5,0,0,0
15009,155,0,0,0
9465,90,0,0,0
1631,314,0,0,0
4446,197.6,0,0,0
16251,120.24,0,0,0
2804,306,0,0,0
13598,222.3,0,0,0
13905,167,1244.103,7.449717,1
1987,75.6,0,0,0
13606,150.3,0,0,0
15042,167,0,0,0
9480,222.3,0,0,0
9076,167,0,0,0
14511,144,0,0,0
1995,105,0,0,0
5021,150.3,0,0,0
19025,120.24,0,0,0
7083,150.3,0,0,0
15239,167,0,0,0
9063,167,0,0,0
400,80,0,0,0
2299,197.6,0,0,0
17248,90,0,0,0
11436,100,0,0,0
4150,150.3,0,0,0
13054,80,0,0,0
19013,90,0,0,0
827,309,0,0,0
12124,100,0,0,0
18353,94.5,0,0,0
9989,150.3,0,0,0
1258,222.3,0,0,0
6056,80,0,0,0
5041,75.6,0,0,0
111,94.5,0,0,0
15955,94.5,0,0,0
1933,234,0,0,0
4572,120.24,0,0,0
2337,431.1,0,0,0
9928,177.84,0,0,0
18382,226.08,0,0,0
3616,167,0,0,0
16966,247.2,0,0,0
5775,257.6,0,0,0
5117,150.3,0,0,0
13407,247,0,0,0
3427,100,0,0,0
17174,120.24,0,0,0
5580,167,0,0,0
19853,150.3,0,0,0
5406,133.6,0,0,0
12901,309,0,0,0
11576,167,0,0,0
18993,150.3,0,0,0
11008,133.6,0,0,0
18919,231.84,0,0,0
14778,167,0,0,0
1516,80,0,0,0
14325,133.6,0,0,0
6304,222.3,0,0,0
17785,412,0,0,0
18502,150.3,0,0,0
5747,105,0,0,0
4657,257.6,0,0,0
15099,105,0,0,0
1963,226.08,0,0,0
630,222.48,0,0,0
9144,105,0,0,0
12514,120.24,0,0,0
3476,139.5,0,0,0
17237,247,0,0,0
16187,105,0,0,0
12850,162,0,0,0
5186,314,0,0,0
17493,309,0,0,0
16873,133.6,0,0,0
1287,314,0,0,0
1091,247,0,0,0
4732,133.6,0,0,0
8516,167,0,0,0
12863,167,1346.383,8.062175,1
5983,133.6,0,0,0
1713,167,0,0,0
18483,84.24,0,0,0
5838,133.6,0,0,0
18894,120.24,0,0,0
2878,167,0,0,0
11641,257.6,0,0,0
679,150.3,0,0,0
11931,167,0,0,0
11840,150.3,0,0,0
14702,90,0,0,0
12296,84,0,0,0
6763,314,0,0,0
16924,100,0,0,0
4609,222.3,0,0,0
8037,167,0,0,0
13341,247,0,0,0
708,133.6,0,0,0
14475,222.3,0,0,0
19202,105,720.7097,6.863902,1
12775,234,0,0,0
13575,150.3,0,0,0
8373,80,0,0,0
13682,197.6,0,0,0
9797,133.6,0,0,0
6977,150.3,0,0,0
6359,167,0,0,0
7641,150.3,0,0,0
14313,150.3,0,0,0
7799,133.6,0,0,0
16336,307.2,0,0,0
606,197.6,0,0,0
705,167,0,0,0
4057,197.6,0,0,0
15557,120.24,0,0,0
10521,167,0,0,0
1067,133.6,0,0,0
6919,120.24,0,0,0
19186,167,0,0,0
10539,257.6,0,0,0
18315,167,0,0,0
2210,167,0,0,0
17023,167,0,0,0
19420,72,0,0,0
4452,105,0,0,0
13058,133.6,0,0,0
8610,167,0,0,0
19228,278.1,0,0,0
19755,347.2,0,0,0
10879,94.5,0,0,0
11657,383.2,0,0,0
11825,84.24,0,0,0
19001,120.24,0,0,0
9021,247.2,0,0,0
6292,167,0,0,0
5103,247,0,0,0
15731,72,0,0,0
5539,222.3,0,0,0
605,166.5,0,0,0
17029,167,1570.226,9.402548,1
6609,177.84,0,0,0
8619,150.3,0,0,0
837,150.3,0,0,0
10330,384,0,0,0
9764,84,0,0,0
19351,133.6,0,0,0
6622,251.2,0,0,0
11199,133.6,0,0,0
17696,150.3,0,0,0
13294,100,0,0,0
1129,167,0,0,0
2573,94.5,0,0,0
13227,90,0,0,0
9196,72,0,0,0
711,120.24,0,0,0
17806,90,0,0,0
14109,150.3,1797.643,11.96037,1
14165,133.6,0,0,0
4562,384,0,0,0
12900,133.6,0,0,0
11802,432.8,0,0,0
12255,197.6,0,0,0
4970,197.6,0,0,0
8783,197.6,0,0,0
15381,150.3,0,0,0
12233,90,713.3795,7.926439,1
18966,257.6,0,0,0
13514,197.6,0,0,0
8050,222.3,0,0,0
5803,197.6,0,0,0
15364,133.6,0,0,0
12728,167,0,0,0
16288,231.84,0,0,0
19627,100,868.1952,8.681952,1
14127,167,1147.039,6.868497,1
17905,314,0,0,0
1327,150.3,0,0,0
816,162,0,0,0
15220,150.3,0,0,0
18581,120.24,0,0,0
11275,120.24,0,0,0
14775,120.24,0,0,0
18882,322,0,0,0
6642,120.24,0,0,0
5115,133.6,0,0,0
10835,133.6,0,0,0
15801,133.6,0,0,0
18532,120.24,0,0,0
3559,230,0,0,0
10579,251.2,0,0,0
7688,167,0,0,0
6342,167,0,0,0
18626,111.6,0,0,0
13557,133.6,0,0,0
1864,150.3,0,0,0
3074,222.3,0,0,0
16861,120.24,0,0,0
17549,94.5,0,0,0
8820,120.24,0,0,0
8936,120.24,0,0,0
6048,167,0,0,0
11833,150.3,0,0,0
17962,150.3,0,0,0
60,167,0,0,0
7826,167,0,0,0
18048,90,0,0,0
17108,80,0,0,0
16406,260,0,0,0
17618,133.6,0,0,0
11582,222.48,0,0,0
14113,105,0,0,0
5557,100,0,0,0
17433,177.84,0,0,0
8040,120.24,0,0,0
3442,133.6,0,0,0
4407,80,0,0,0
8428,90,0,0,0
1511,197.6,0,0,0
14580,105,0,0,0
11488,247,0,0,0
17672,222.3,0,0,0
1563,100,0,0,0
9750,167,0,0,0
12765,120.24,0,0,0
2602,177.84,0,0,0
16153,150.3,0,0,0
15336,150,0,0,0
6045,257.6,0,0,0
9120,150.3,0,0,0
4337,226.08,0,0,0
13715,167,0,0,0
12678,167,0,0,0
11744,150.3,0,0,0
6278,90,0,0,0
13608,133.6,0,0,0
8089,167,0,0,0
10634,237.6,0,0,0
17898,150.3,0,0,0
18953,94.5,0,0,0
17097,167,0,0,0
11333,120.24,0,0,0
18008,257.6,0,0,0
12243,167,0,0,0
6713,100,0,0,0
18713,133.6,0,0,0
8114,247,1014.338,4.106633,1
2941,150.3,0,0,0
16357,307.2,0,0,0
735,150.3,0,0,0
2190,150.3,0,0,0
18710,314,0,0,0
5325,226.08,0,0,0
10997,384,0,0,0
15903,80,0,0,0
17109,75.6,0,0,0
8406,120.24,0,0,0
5319,486.9,0,0,0
12876,100,0,0,0
4321,94.5,0,0,0
9837,289.8,1528.725,5.275102,1
6440,200.4,0,0,0
1678,133.6,0,0,0
7904,192,0,0,0
9357,150.3,0,0,0
1461,90,0,0,0
387,167,0,0,0
17390,133.6,0,0,0
16903,120.24,0,0,0
13639,193.6,0,0,0
5006,120.24,0,0,0
1424,167,0,0,0
18010,314,0,0,0
13793,120.24,0,0,0
16462,84,0,0,0
2614,150.3,0,0,0
17521,247,1997.56,8.087287,1
9922,231.84,0,0,0
17307,72,0,0,0
12280,80,0,0,0
10686,100,0,0,0
1916,167,0,0,0
1208,150.3,0,0,0
15265,100,0,0,0
939,124,0,0,0
5363,384,0,0,0
19408,222.3,0,0,0
4524,150.3,0,0,0
16703,242,0,0,0
19780,314,0,0,0
8086,120.24,0,0,0
1194,120.24,0,0,0
7300,155,0,0,0
11776,167,1063.97,6.371078,1
7662,150.3,0,0,0
10025,117,0,0,0
5168,167,0,0,0
12510,133.6,0,0,0
15721,84,0,0,0
5617,94.5,0,0,0
14988,150.3,0,0,0
15190,120.24,0,0,0
12598,133.6,0,0,0
231,94.5,0,0,0
5769,150.3,0,0,0
9554,133.6,0,0,0
14711,120.24,0,0,0
34,247,0,0,0
19921,150.3,0,0,0
7396,188,0,0,0
3253,150.3,0,0,0
19872,133.6,0,0,0
8402,150.3,0,0,0
6470,167,1097.343,6.570916,1
19793,167,0,0,0
10938,167,0,0,0
8615,117,0,0,0
6991,100,767.0113,7.670113,1
12758,226.08,0,0,0
11069,167,0,0,0
16503,474,0,0,0
15508,133.6,0,0,0
16956,167,0,0,0
3344,167,0,0,0
3657,72,0,0,0
19284,307.2,0,0,0
3177,247.2,0,0,0
14834,226.08,0,0,0
15567,384,0,0,0
12540,150.3,0,0,0
5238,120.24,0,0,0
15164,167,0,0,0
16723,133.6,0,0,0
12060,162,0,0,0
9468,167,0,0,0
1076,84,0,0,0
15335,167,0,0,0
9568,226.08,0,0,0
9982,150.3,0,0,0
11573,167,0,0,0
4329,150.3,0,0,0
19919,150.3,0,0,0
19219,247,0,0,0
7458,167,0,0,0
6128,167,0,0,0
5090,105,0,0,0
10161,133.6,0,0,0
8112,150.3,0,0,0
6302,120.24,0,0,0
3132,193.6,0,0,0
745,167,879.9721,5.269294,1
19944,167,0,0,0
5141,80,0,0,0
16590,72,0,0,0
7779,340,0,0,0
10714,150.3,0,0,0
4717,177.84,0,0,0
18852,167,1687.2,10.10299,1
14503,105,818.0512,7.790963,1
3885,84,0,0,0
8613,309,0,0,0
9425,167,0,0,0
10345,133.6,0,0,0
1340,133.6,0,0,0
6767,90,0,0,0
9098,94.5,0,0,0
5828,167,0,0,0
7410,167,0,0,0
17579,94.5,0,0,0
2049,150.3,0,0,0
4684,314,1078.963,3.436187,1
19331,150.3,0,0,0
12782,120.24,0,0,0
1448,167,880.2187,5.270771,1
15870,94.5,0,0,0
7408,80,0,0,0
15327,167,0,0,0
18753,100,0,0,0
9114,133.6,0,0,0
13205,150.3,0,0,0
10873,133.6,0,0,0
12672,150.3,0,0,0
12376,167,0,0,0
16545,100,0,0,0
4726,197.6,0,0,0
13147,167,0,0,0
16074,120.24,0,0,0
15234,117,0,0,0
15931,384,0,0,0
8341,133.6,0,0,0
5845,75.6,0,0,0
7459,314,0,0,0
6111,94.5,0,0,0
15718,167,0,0,0
4695,309,0,0,0
13209,133.6,0,0,0
2520,167,0,0,0
5051,150.3,0,0,0
16487,93.6,0,0,0
13765,167,0,0,0
352,167,0,0,0
15603,100,0,0,0
11191,117,0,0,0
4454,167,0,0,0
16944,75.6,0,0,0
7685,167,0,0,0
13500,167,0,0,0
9322,150.3,0,0,0
206,234,266.021,1.136842,1
9775,90,0,0,0
10908,150.3,0,0,0
8882,84,0,0,0
958,167,0,0,0
3924,120.24,0,0,0
7105,167,0,0,0
1153,100,0,0,0
7009,120.24,0,0,0
6982,309,0,0,0
1491,150.3,0,0,0
9111,94.5,0,0,0
11562,197.6,0,0,0
15561,120.24,0,0,0
340,162,0,0,0
13618,72,0,0,0
9216,259,0,0,0
3455,90,0,0,0
5523,155,0,0,0
16408,384,0,0,0
14240,133.6,0,0,0
8071,167,1032.046,6.179914,1
4340,309,0,0,0
6124,105,0,0,0
16899,167,0,0,0
14810,322,0,0,0
14782,75.6,0,0,0
16828,167,0,0,0
2093,309,0,0,0
1339,94.5,0,0,0
7504,180,0,0,0
19799,120.24,0,0,0
11053,278.1,0,0,0
17893,129.6,0,0,0
134,167,1294.958,7.754239,1
15065,222.3,0,0,0
10776,94.5,0,0,0
14061,167,0,0,0
10629,133.6,0,0,0
756,150.3,0,0,0
9472,84,0,0,0
15181,222.3,0,0,0
276,72,0,0,0
5521,75.6,0,0,0
14058,133.6,0,0,0
16933,120.24,0,0,0
6120,105,0,0,0
11195,120.24,0,0,0
13115,309,0,0,0
373,90,0,0,0
7304,322,0,0,0
12167,150.3,0,0,0
8204,133.6,0,0,0
15499,105,0,0,0
12100,177.84,0,0,0
18250,150.3,0,0,0
10217,133.6,0,0,0
19079,150.3,0,0,0
1684,150.3,0,0,0
1559,347.2,0,0,0
9710,133.6,0,0,0
426,80,0,0,0
7898,289.8,0,0,0
9305,120.24,0,0,0
13817,222.3,0,0,0
18704,105,0,0,0
19970,180,0,0,0
9592,372,1189.76,3.19828,1
8034,133.6,0,0,0
16667,167,0,0,0
9494,100,0,0,0
4007,133.6,0,0,0
4914,167,0,0,0
12548,167,0,0,0
1382,167,0,0,0
19747,100,0,0,0
9809,282.6,0,0,0
14056,120.24,0,0,0
19263,278.1,0,0,0
6772,314,0,0,0
16394,94.5,0,0,0
19525,150.3,1150.968,7.657806,1
797,133.6,0,0,0
13451,150.3,0,0,0
4758,247,0,0,0
17988,133.6,0,0,0
12718,100,0,0,0
13658,150.3,0,0,0
16684,167,0,0,0
404,167,0,0,0
10581,541,0,0,0
1496,167,933.9759,5.59267,1
2552,150.3,0,0,0
12458,94.5,0,0,0
3451,133.6,0,0,0
3646,80,0,0,0
3988,282.6,0,0,0
7043,94.5,0,0,0
16247,84,0,0,0
12391,231.84,0,0,0
5998,167,0,0,0
18333,113.4,0,0,0
8776,150.3,0,0,0
6900,89.6,0,0,0
10969,105,0,0,0
16553,334.8,0,0,0
19598,167,0,0,0
7761,167,0,0,0
17064,222.48,0,0,0
95,150.3,0,0,0
4390,133.6,0,0,0
19721,257.6,0,0,0
2198,167,0,0,0
11384,133.2,0,0,0
5765,251.2,0,0,0
11423,150.3,0,0,0
16293,167,2204.108,13.19825,1
3862,247,0,0,0
9330,309,0,0,0
19517,150.3,0,0,0
15788,100,0,0,0
5221,222.3,0,0,0
507,133.6,0,0,0
19783,84,0,0,0
10431,80,0,0,0
210,84,0,0,0
17915,276.48,0,0,0
15878,84,0,0,0
18931,167,0,0,0
12753,278.1,0,0,0
2064,94.5,0,0,0
11998,282.6,0,0,0
13593,309,303.5146,0.9822478,1
13863,133.6,0,0,0
308,105,0,0,0
14614,247,0,0,0
17866,162,465.632,2.874272,1
15697,222.48,0,0,0
5872,314,0,0,0
13689,247.2,0,0,0
19118,150.3,1568.507,10.43584,1
18967,150.3,0,0,0
10069,276.48,0,0,0
8855,90,0,0,0
5809,120.24,0,0,0
15554,167,0,0,0
6080,150.3,2264.699,15.06786,1
5607,133.6,0,0,0
7842,80,0,0,0
6780,384,0,0,0
1988,167,0,0,0
18535,150.3,0,0,0
9563,334,0,0,0
5915,100,0,0,0
13673,120.24,0,0,0
10862,167,1640.694,9.824517,1
9192,150.3,0,0,0
9944,278.1,0,0,0
18301,150.3,0,0,0
19231,150.3,1030.272,6.854772,1
6054,80,0,0,0
14391,120.24,0,0,0
18815,120.24,0,0,0
16275,120.24,0,0,0
10830,197.6,0,0,0
891,197.6,0,0,0
13103,167,0,0,0
18429,247,0,0,0
5993,251.2,0,0,0
10768,150.3,0,0,0
13697,167,0,0,0
8015,100,0,0,0
14147,222.3,0,0,0
5399,120.24,0,0,0
4930,133.6,0,0,0
6489,167,0,0,0
11113,247,0,0,0
14797,167,0,0,0
4680,150.3,0,0,0
6690,94.5,0,0,0
9286,251.2,0,0,0
12506,120.24,0,0,0
5413,90,0,0,0
10607,94.5,0,0,0
3172,133.6,0,0,0
8522,144,0,0,0
14715,150.3,0,0,0
9807,90,0,0,0
11666,150.3,0,0,0
7788,120.24,0,0,0
15873,84,0,0,0
15545,297,0,0,0
597,167,0,0,0
13516,177.84,0,0,0
9939,167,0,0,0
5877,177.84,0,0,0
16876,100,0,0,0
7502,167,938.9112,5.622223,1
2737,231.84,0,0,0
16919,105.3,0,0,0
1526,150.3,0,0,0
14433,167,0,0,0
15251,222.3,0,0,0
17240,150.3,0,0,0
1305,120.24,0,0,0
4863,139.5,0,0,0
19992,80,0,0,0
14682,226.08,0,0,0
26,150.3,1080.947,7.191931,1
13188,167,0,0,0
19764,90,0,0,0
4503,133.6,0,0,0
3727,105,0,0,0
18229,167,0,0,0
241,105,0,0,0
3448,133.6,0,0,0
19566,120.24,0,0,0
12537,167,0,0,0
285,150.3,0,0,0
4399,167,0,0,0
5453,150.3,0,0,0
987,217.6,0,0,0
9682,120.24,0,0,0
11904,80,0,0,0
887,166.5,0,0,0
12853,180,0,0,0
18676,222.3,0,0,0
19606,167,0,0,0
4085,309,0,0,0
14996,72,0,0,0
9866,167,0,0,0
8771,384,0,0,0
17081,167,0,0,0
16274,133.6,0,0,0
9854,84,0,0,0
446,117,0,0,0
6725,133.6,0,0,0
13186,167,0,0,0
16233,150.3,0,0,0
14157,150.3,0,0,0
6007,321.12,0,0,0
5397,120.24,0,0,0
10305,167,0,0,0
1638,84.24,0,0,0
16720,84.24,0,0,0
1359,150.3,0,0,0
16733,222.3,0,0,0
2592,105,0,0,0
11037,105.3,0,0,0
1485,150.3,0,0,0
223,120.24,0,0,0
18991,167,1774.652,10.62666,1
1020,167,0,0,0
12195,150.3,0,0,0
6835,150.3,0,0,0
16998,222.3,1006.239,4.526492,1
9429,133.6,0,0,0
3558,207.2,0,0,0
15601,150.3,0,0,0
2219,384,0,0,0
11081,197.6,0,0,0
4606,167,0,0,0
11413,167,835.5806,5.003477,1
6384,251.2,0,0,0
19490,167,0,0,0
14189,197.6,0,0,0
13577,150.3,0,0,0
8075,120,0,0,0
8297,366.3,0,0,0
4152,155,0,0,0
1827,177.84,0,0,0
19837,90,0,0,0
15026,139.5,0,0,0
18129,120.24,0,0,0
17706,167,0,0,0
1052,247.2,0,0,0
11995,105,0,0,0
4296,180,0,0,0
17621,150.3,0,0,0
11869,80,0,0,0
12425,247,0,0,0
930,314,0,0,0
18103,117,0,0,0
1013,167,0,0,0
7892,226.08,0,0,0
17720,150.3,0,0,0
18238,558,0,0,0
3075,90,0,0,0
8875,120.24,0,0,0
1458,322,0,0,0
3596,120.24,0,0,0
2764,167,0,0,0
16283,133.6,0,0,0
4728,150.3,0,0,0
4330,282.6,0,0,0
15074,167,0,0,0
18841,150.3,1355.669,9.019753,1
8139,309,0,0,0
15504,80,0,0,0
8163,80,0,0,0
2846,90,0,0,0
14719,197.6,0,0,0
829,150.3,0,0,0
8407,120.24,0,0,0
4068,133.6,0,0,0
10285,133.6,0,0,0
7529,167,0,0,0
2831,90,0,0,0
17419,314,0,0,0
13876,155,0,0,0
12263,150.3,0,0,0
325,84,0,0,0
13181,282.6,0,0,0
9633,120.24,0,0,0
4799,150.3,679.8606,4.523357,1
19392,133.6,0,0,0
14872,167,0,0,0
4995,150.3,0,0,0
2746,247.2,0,0,0
8623,150.3,0,0,0
10310,133.6,0,0,0
6568,150.3,0,0,0
12466,105,0,0,0
15068,208,0,0,0
16352,167,0,0,0
6293,150.3,0,0,0
17215,167,0,0,0
7773,133.6,0,0,0
15271,100,0,0,0
6117,314,0,0,0
13073,222.3,0,0,0
3829,167,0,0,0
1688,180,0,0,0
2991,120.24,0,0,0
19005,278.1,0,0,0
302,150.3,0,0,0
18840,167,0,0,0
5819,100,0,0,0
6294,100,0,0,0
2347,120.24,0,0,0
10163,133.6,0,0,0
8960,100,0,0,0
12309,120.24,0,0,0
10486,177.84,0,0,0
8250,384,0,0,0
19514,100,0,0,0
19802,133.6,0,0,0
11425,105,1248.315,11.88872,1
13652,133.6,0,0,0
316,180,0,0,0
7118,139.5,0,0,0
3603,105,0,0,0
5684,167,0,0,0
9516,150.3,0,0,0
10915,345.6,0,0,0
15548,150.3,0,0,0
18436,167,0,0,0
10796,167,0,0,0
14924,133.6,0,0,0
19880,197.6,0,0,0
3665,90,0,0,0
1003,120.24,0,0,0
11579,167,0,0,0
9449,167,0,0,0
10658,133.6,0,0,0
19342,426.6,0,0,0
1024,133.6,0,0,0
3814,100,0,0,0
3598,247,0,0,0
8252,167,0,0,0
5553,100,0,0,0
10929,167,0,0,0
19713,105,0,0,0
8098,222.3,0,0,0
1723,133.6,0,0,0
16647,167,0,0,0
4752,150.3,0,0,0
14921,133.6,0,0,0
7796,167,0,0,0
3704,247,0,0,0
17622,133.6,0,0,0
6357,167,1179.122,7.060613,1
17594,260,0,0,0
14045,150.3,0,0,0
13298,100,0,0,0
14429,167,918.8389,5.502029,1
18438,120.24,0,0,0
13270,150.3,0,0,0
18412,120.24,0,0,0
12325,345.6,1001.876,2.898946,1
6729,133.6,0,0,0
1337,150.3,0,0,0
8768,167,0,0,0
3611,72,0,0,0
13942,167,0,0,0
32,120.24,0,0,0
14779,150.3,0,0,0
12211,297.6,0,0,0
9911,120.24,0,0,0
17664,282.6,0,0,0
6913,150.3,0,0,0
10571,150.3,0,0,0
17585,150.3,0,0,0
7935,94.5,0,0,0
7377,150.3,0,0,0
7420,167,0,0,0
9438,167,0,0,0
15054,150.3,0,0,0
17904,167,0,0,0
13792,90,0,0,0
17968,94.5,0,0,0
13216,150.3,0,0,0
15610,150.3,0,0,0
1923,150.3,0,0,0
12824,167,0,0,0
4261,167,0,0,0
11783,105,0,0,0
8174,120.24,0,0,0
15067,167,1069.197,6.402376,1
12383,150.3,0,0,0
256,167,0,0,0
1057,150.3,0,0,0
15725,133.6,0,0,0
17132,474,0,0,0
2850,105,0,0,0
8846,197.6,0,0,0
12338,120.24,0,0,0
6249,150.3,737.6776,4.908034,1
10989,247,0,0,0
17794,177.84,0,0,0
8044,120.24,0,0,0
4302,120.24,0,0,0
8087,133.6,0,0,0
523,167,0,0,0
5859,111.6,0,0,0
4599,94.5,0,0,0
7531,167,0,0,0
14995,150.3,0,0,0
3034,278.1,2019.915,7.263268,1
6010,120.24,0,0,0
8079,177.3,0,0,0
13623,133.6,0,0,0
18843,133.6,0,0,0
9969,120.24,0,0,0
1888,133.6,0,0,0
12975,167,0,0,0
9725,167,0,0,0
14241,120.24,0,0,0
2548,167,0,0,0
2876,150.3,0,0,0
12950,120.24,0,0,0
7734,247,0,0,0
1011,90,0,0,0
2692,120.24,0,0,0
12036,167,0,0,0
647,167,0,0,0
516,237.6,0,0,0
13096,150.3,0,0,0
11698,167,1474.078,8.826813,1
6718,105,0,0,0
6623,133.6,0,0,0
1224,90,0,0,0
12206,226.08,0,0,0
154,276.48,0,0,0
1819,247.2,0,0,0
1859,167,0,0,0
16512,120.24,0,0,0
8203,150.3,0,0,0
11674,90,0,0,0
17131,124,0,0,0
15671,150.3,0,0,0
11578,133.6,0,0,0
3849,120.24,0,0,0
13566,247,0,0,0
17366,133.6,0,0,0
377,100,0,0,0
5499,133.6,0,0,0
6285,197.6,528.1411,2.672779,1
15732,150.3,0,0,0
1794,72,0,0,0
18248,133.6,0,0,0
885,120.24,0,0,0
16087,100,828.9172,8.289172,1
3534,120.24,0,0,0
5643,150.3,0,0,0
13066,150.3,0,0,0
19672,105,1246.888,11.87513,1
18971,120.24,0,0,0
15003,150.3,0,0,0
12387,167,0,0,0
796,167,0,0,0
11155,80,0,0,0
3718,133.6,0,0,0
16433,133.6,0,0,0
14140,150.3,0,0,0
5834,167,0,0,0
5988,247,0,0,0
12360,322,0,0,0
16865,150.3,0,0,0
19461,384,0,0,0
11630,150.3,0,0,0
18124,120.24,0,0,0
11259,150.3,0,0,0
3395,100,0,0,0
4528,251.2,0,0,0
17975,105,1335.31,12.71724,1
3904,150.3,1280.116,8.51707,1
15915,72,0,0,0
14964,167,0,0,0
15910,133.6,0,0,0
1829,120.24,0,0,0
13645,133.6,0,0,0
822,197.6,0,0,0
2271,155,0,0,0
5887,167,0,0,0
16554,100,0,0,0
15726,150.3,0,0,0
13920,100,0,0,0
5721,90,479.3976,5.32664,1
13678,150.3,1187.438,7.900456,1
3259,431.1,0,0,0
4181,72,0,0,0
4477,150.3,0,0,0
14487,120.24,0,0,0
15317,247,0,0,0
15480,167,0,0,0
9073,150.3,0,0,0
12756,150.3,0,0,0
876,167,0,0,0
7123,90,0,0,0
2035,120.24,0,0,0
15097,167,0,0,0
7944,120.24,0,0,0
3788,251.2,0,0,0
3868,197.6,0,0,0
19885,167,0,0,0
1960,80,0,0,0
15733,120.24,0,0,0
8351,117,0,0,0
16795,185,0,0,0
3230,167,0,0,0
15445,150.3,0,0,0
18001,208,0,0,0
14108,93.6,0,0,0
9314,133.6,0,0,0
10358,133.6,0,0,0
18795,150.3,0,0,0
13081,90,0,0,0
3947,120.24,0,0,0
10082,167,0,0,0
16234,345.6,0,0,0
9406,150.3,0,0,0
2779,100,0,0,0
8264,432.8,0,0,0
16471,167,0,0,0
5494,167,0,0,0
17668,105,0,0,0
9169,133.6,0,0,0
6988,197.6,0,0,0
