a.trip_identifier,a.driver_identifier,a.vehicle_identifier,b.risk_segment,a.trip_status,a.begintrip_timestamp_local,a.endtrip_timestamp_local,c.distance_miles_p3,c.trip_fare
c203ec27-73d0-4648-9fa9-6f4025f99b07,a07844ec-7af2-4b8e-91bc-b6a9ecd73b2b,850678d4-2672-475b-961c-540c3c81f56a,P2P,completed,8/17/2020 12:39,8/17/2020 13:04,3.794495195,1.826678254
3d3ce319-9426-47cd-a4fd-3ce2ec5beb34,4067d8ea-8f2d-45a7-a4f9-401548f623be,ba20e5ac-cb03-4f8e-aed3-2f88d58287ad,P2P,completed,9/29/2020 17:28,9/29/2020 17:36,3.651491041,2.952225459
e57d1f9a-afdc-406c-b169-ad15ecded854,76c5059a-b485-4e8b-bc92-e9a57729d928,60a8cd90-7aaf-413f-b17f-9b8ae7d2d4a3,P2P,completed,6/30/2020 0:52,6/30/2020 1:02,8.148505437,6.881291655
4b20a0ed-e115-4e55-b341-6802512152f6,e0bb5147-9b27-49d2-b430-e189d9e2f81e,1adcfb51-b301-4311-97fe-3445ac523eb7,P2P,completed,4/7/2020 18:10,4/7/2020 18:53,2.316158017,0.70429372
4fd634f8-6e12-4644-bcdc-b551dbcb1b75,97707151-f1f6-46c9-afdf-4be2a22ebd87,85e8f535-0fed-4a39-a2f1-e4a4d174c98e,P2P,completed,4/13/2021 17:03,4/13/2021 17:48,15.09468899,12.18104637
4fe2af79-8b3a-49e3-9cc9-6ea531f9d675,e81dfd03-1dc2-497c-a73b-e49dcae7ac7d,8dc941ab-11ba-4ec5-9fba-57906028c5b7,P2P,completed,5/19/2020 7:29,5/19/2020 7:52,5.06842635,3.674282154
501db409-d0cb-43c5-bfaa-7c18ce74ea4f,4bd61a65-f845-46f2-85df-b2be318d2cb6,833b3f0f-1306-422e-91ad-a04aa6312ef7,P2P,completed,6/25/2019 16:02,6/25/2019 17:02,3.454049414,1.187150325
50dd52d0-2e15-4eb6-9986-62ab275692fd,557830de-11d0-42c6-b1ae-474adc9bb09a,6a84cbc2-cda2-41ff-8b6e-ea18f74ceea2,P2P,completed,12/25/2019 6:56,12/25/2019 7:15,8.428160187,4.048376701
f4e0a81b-3c54-4aec-8cbe-80fa9f5096ec,cf9066dc-e659-4450-974e-915a380552bd,a6531b1c-c5a3-46a8-b802-b5c74639a603,Licensed,completed,10/21/2019 17:01,10/21/2019 17:30,3.151438716,0.833848625
e63d0301-62d2-4354-a971-0f74712f9cfc,8b96c6ae-9e47-4a4c-bd83-6060cb39862a,e90fb888-bf7b-4c98-9e63-ca796138e873,Eats,completed,9/7/2020 22:37,9/7/2020 23:12,4.11,0.824487962
6b4839bb-1daa-40de-8a35-dab4d9893467,5284ea52-94e9-4b31-ab6e-56f905137747,38d6eb9a-e264-4030-800b-4357c9cfe5cf,Licensed,completed,11/23/2021 12:43,11/23/2021 13:42,2.575790302,0.682876032
742426d1-f260-4cd3-9a0a-7a3d0785edb3,0a7ad931-fa76-410b-955b-49063237b65c,89be5fa1-8527-4789-81d3-b8b0daebaac1,P2P,completed,11/26/2019 2:26,11/26/2019 3:01,2.418415835,1.757030902
77ad78b1-ab47-4f62-b68e-2aa7c5a80874,01d24db9-462e-444b-ab43-e506da8f2f09,543c875e-eef0-43ae-9c42-27db41d24fa5,Licensed,completed,9/24/2020 2:37,9/24/2020 2:55,3.416407966,0.90334086
7a967552-18b6-418a-8fac-b8b05374bdfe,3305b682-ec16-4944-ba57-8c4c49a83eb1,661b3b17-80fd-40de-8d77-da5a095e04ef,P2P,completed,2/11/2021 12:30,2/11/2021 13:07,3.522634725,1.699501682
0e530c4f-afc4-4756-b9a8-b8362eca0576,ee784db8-13d4-4ebd-ab6f-9ab0ce9446e1,0ea4696f-7492-4008-850e-a739bc17fb8d,Eats,completed,5/25/2021 13:36,5/25/2021 13:52,0.78,0.359370813
7d8e36d1-c8e3-4750-8ac8-f08ebc134725,c8c9e8a5-5dee-45ab-9986-72abdf928958,e31eca2a-4b52-408a-9fcb-28550b23542d,P2P,completed,4/23/2020 19:23,4/23/2020 20:18,6.475690114,5.38989135
84902954-2bea-4313-97fc-2b11483d9314,d6129530-2716-4f41-8197-ee4aa33b550e,33b55541-ea81-4dc3-84a1-f1071538449c,P2P,completed,6/23/2021 11:32,6/23/2021 12:01,21.12810462,17.04693375
c5b08d49-76d2-4111-9f66-b4cfc6824161,e21da75d-6749-4518-9ace-9d7a9cc11007,04f712b5-ae91-4eb7-a29c-7d8b8c296e75,Logistics,completed,11/7/2021 10:50,11/7/2021 11:02,0.72,0.068867394
a20f8ba4-d0c5-49e7-a33b-c3a9d110a51a,6d2ec67e-0240-475e-bd65-ccbf3a304d80,3beb17dd-5f8a-40b0-889c-ee2f2fe7e0ca,P2P,completed,7/25/2019 14:22,7/25/2019 14:31,5.159417769,3.740113368
19ac5228-0896-4731-8cd3-7a8b43c3e350,670821a4-baea-46f9-86ad-4b07ebd0b118,2c7d3f81-7ed9-40a6-87ba-81b5ea6ab88b,Eats,completed,7/10/2020 14:22,7/10/2020 14:28,7.32,3.311050159
aa1fcd34-cc1c-4ce1-a7ef-bc6b48b7aa1c,a2f0f965-ae93-4756-8b6a-ef0c18ca7168,ac1f5158-91fb-426a-b730-e57b47e90c0f,Licensed,completed,7/6/2019 14:12,7/6/2019 15:06,0.491631697,0.136273587
b4327661-179a-4976-8de0-b2d832063095,05e125a6-0d44-4d15-bcb6-465b134c8f61,410473cc-4a12-40ce-bd11-e27dd0068fbc,Licensed,completed,7/25/2021 13:58,7/25/2021 14:12,3.095850144,0.819269673
6bbed3b3-462b-4542-b893-cb0db560ffd1,c4a3adbd-d194-428d-95b3-c53583316d2a,3d8a438a-9331-4a97-9157-441bbb4cc203,Logistics,completed,11/12/2019 17:37,11/12/2019 17:59,1.09,0.133308261
c887b91d-5ecc-49b8-8973-b64e71f21c13,e21054a0-2de8-4350-a14b-f823b6642867,c634a7c3-7f4b-405c-a60f-2c17ff969f8f,Eats,completed,2/11/2022 19:54,2/11/2022 19:55,3.52,0.980266049
c4ce38b4-6de2-44aa-9281-ac2387627bf7,8eaa9535-d6c8-4ba8-ac62-93bf9d8b8046,5a94d8fd-6f48-42ec-a514-410b81709554,P2P,completed,9/12/2020 20:47,9/12/2020 21:04,11.37224016,5.470212137
62de6687-9704-4597-a5f4-12e08b253672,1106d265-c1fc-4481-9d0a-b3133f6840c8,92f71b39-2a52-45e1-991d-fb836de5f454,Eats,completed,10/11/2019 9:27,10/11/2019 9:49,4.55,2.060874044
eaa1277c-d02e-4459-99a9-1da21396a669,16298a4c-6fb7-4079-8208-9a11c88ff1a5,354ac788-4100-4e91-a97f-39559a7d7586,P2P,completed,11/12/2020 15:35,11/12/2020 16:23,1.172256385,0.570451788
f7c66856-7724-46d1-b62d-efcabffa2985,000d5e85-1451-4b76-aa84-4195005cc181,fa245fda-a0b6-4dd0-abd8-e222c59a1b4c,P2P,completed,2/6/2022 17:06,2/6/2022 17:42,8.329716016,8.93151835
f3922c87-739c-4cc7-a481-abe72b5574c6,9301f787-ec49-4b7b-b090-35dc11d97935,36849344-26a3-43c3-8913-964946934e46,Eats,completed,12/21/2019 3:03,12/21/2019 3:35,3.45,1.368844841
fb58183f-0441-4e2b-bc81-487d52c903ae,4e99b430-47aa-49d4-846b-301b85b25d5e,1543d161-a324-4bc2-92ff-f692daace56c,P2P,completed,7/18/2020 15:01,7/18/2020 16:00,6.553450782,2.66880527
0b1938c0-a320-4134-b1a3-92395f3745ef,dcc812a7-0bcd-4bfa-8f2e-a87bb4bea583,da933974-46b2-4b8a-9dd1-b78e2d221933,Eats,completed,1/22/2020 19:27,1/22/2020 20:21,4.38,1.735860359
124324f3-6ee1-4705-8f21-1a8dca842276,ca6f4a9e-7d0d-4256-9eff-3a86fa8fc40d,8dbee337-33bc-4783-9e10-d06aff4217f1,P2P,completed,11/9/2019 17:28,11/9/2019 18:17,13.13698417,13.27127829
2eba9f6d-1122-4d94-bf70-3629683c87f0,15f8f7c8-5642-403a-bebd-ea16e979cf15,8746ea49-39cb-439d-9d16-4e366c57328d,Eats,completed,3/2/2022 13:01,3/2/2022 13:10,1.56,0.438520719
47b5f3b4-1885-4556-a107-98d7d37878ea,44af548a-16e6-425f-8739-e8a5badb67a2,aa470cc4-3b79-4d4a-9dad-c424c8c9252b,Eats,completed,8/2/2020 18:20,8/2/2020 19:16,2.85,1.132060636
287cd56d-5af1-4257-a5eb-578f54abb797,dfbc49e1-cad6-4cc3-852d-49c3072176c3,3f9d4893-4428-4bb2-b08a-1fef33f42264,Eats,completed,5/6/2021 10:20,5/6/2021 10:41,1.34,0.441506432
2a720676-79e3-4d80-a577-61239f7d48d8,6aa1ccbd-8e61-49ed-94b5-401dc5fa63a1,ad14a99b-48e4-46bd-bbef-b4e63c569d20,P2P,completed,8/3/2019 7:57,8/3/2019 7:57,5.714956641,2.74747987
3655be9f-98ea-4dad-8022-078e972158c7,e0d62569-5911-4514-a850-698794377179,9446f4ec-6132-4180-b9f8-2999e1b46909,P2P,completed,11/25/2021 9:48,11/25/2021 10:37,4.898495696,2.05098622
39e8265d-fb31-4c39-b482-53d0dbf24c1c,b329169f-b1f7-4355-aea4-a9f4e4ea8006,ad6c5d89-c603-4c7b-809b-2c86b5088bac,Licensed,completed,5/14/2021 17:53,5/14/2021 18:10,1.227987714,0.329394205
ebbe94b1-22aa-4a54-8064-208cfe6138b7,4c47b69e-d62c-449f-af84-85fbb7d8f8ed,603d2735-f7da-4920-9851-817d2776b878,Eats,completed,7/14/2020 19:50,7/14/2020 20:10,1.34,0.637163538
4a6b4463-1cd7-4630-bade-4ad8e27d1e27,2477996a-e092-4a0a-9c0e-ea1b92ab51eb,31915dbd-2150-4e1f-ad80-a9ccb560eb98,P2P,completed,7/12/2020 15:41,7/12/2020 15:48,5.895228872,2.225964424
4f76b945-6def-4455-92b1-705685bcc2c0,04551829-f038-4439-84b3-9f0d27eb098e,9211d2b3-57e4-49c0-9a05-ea7162525147,P2P,completed,12/18/2019 16:33,12/18/2019 17:03,3.788357646,1.542796236
5b81c755-4cb6-453c-a094-7c0a72717849,f25cc06b-735f-465a-b70e-d6d0de16d827,7f0edf77-8d45-4e4c-859c-d525204787e2,P2P,completed,2/28/2020 9:11,2/28/2020 9:16,13.07715505,3.411313521
f3371076-2c04-4d53-a78b-09120df00143,88b3d0af-9748-4ed4-9281-b9e97e5453cf,16eaa9aa-7bc2-41cf-ad2b-13ac72211afb,Eats,completed,6/30/2019 13:04,6/30/2019 13:34,1.93,0.54078897
6b888de3-49b4-40a4-ab16-9472d630e4f2,a22eca8b-e6fd-4b59-a4e6-d1b3925a321a,981f41be-1619-4166-b7e9-9fe9089e7cd0,P2P,completed,11/16/2021 6:35,11/16/2021 6:59,25.97061578,26.22893669
74724ff4-c66d-46d9-8baf-e88c0515812f,d359bfbf-3eda-44a8-b0db-35ad90116fd8,359ca057-c726-4987-aaad-a4ccadb58c1c,Licensed,completed,11/28/2019 21:31,11/28/2019 22:20,0.819852225,0.222354436
807d19e0-c533-4baf-a745-0056552b2832,d886cdbd-0a9d-4a06-bfcf-47eff7df3bdc,92221c02-b677-4299-9c73-56607340abef,Eats,completed,8/25/2021 22:54,8/25/2021 23:51,2.35,0.934740465
bfd0846f-f460-49c3-adef-f4645044d7ea,7e90a278-ee52-4f30-adb0-8a8a88b3a99a,e1f19a4e-8848-4c60-9c88-748733dd2f96,Eats,completed,4/6/2020 19:41,4/6/2020 20:04,2.19,0.490215051
9e8a2eb1-9062-4f79-97d8-b5c4a51e4f31,b49c18eb-f8f2-4405-8e85-c22ece3fc082,eb8cd011-f7c0-4a78-8455-bb4551792c54,P2P,completed,8/6/2019 9:51,8/6/2019 10:14,4.919135605,1.571946829
a4267379-c89f-41b4-b541-4f50a594c40b,6ca2cb3b-f6cc-4828-a637-93a03c3c8075,32b2c067-f9ae-4b03-86fd-808ead0eca45,P2P,completed,1/13/2021 7:34,1/13/2021 8:04,8.935762942,3.629092894
25fd457d-e745-4f87-a5e4-62100ff9c462,7cc37c62-175a-4030-907a-78ad6b981a7a,536b74fb-e074-4244-8c33-d0423fbb0d3d,P2P,completed,10/29/2021 14:34,10/29/2021 15:06,4.714056125,1.917991414
2a8e47da-b320-4043-83ba-2730a3c355a6,b1b24651-78f5-43a8-afa9-b710645121e0,b519bfc2-89f9-4cae-bdb0-1a30e7868507,P2P,completed,2/9/2020 13:45,2/9/2020 14:00,13.93360435,11.24464361
2f0ef411-4dba-48b1-beff-8a7d5ec63a41,0395a893-7d8e-4c8d-bd11-a20f5000ae15,ec478515-4e48-4567-a42d-ac10c5f24a30,P2P,completed,2/23/2021 15:43,2/23/2021 16:27,5.82391477,4.220869086
d6a143c2-5cac-414b-8fd8-b1ec000e6531,fb1f7b3d-fcd6-4bfc-b79c-bf1b10220f32,a9880ceb-5cdd-47c0-8ed4-f50fa730cc85,P2P,completed,6/23/2020 7:52,6/23/2020 7:52,15.24665916,12.68026945
ee4a8ce5-426b-4583-87b5-045c7af55044,032529c7-14bb-4769-b10c-e218e2ee341c,32d09829-292f-4b38-9fd6-510a3662dd75,P2P,completed,1/8/2022 14:13,1/8/2022 14:31,2.996501497,1.444065061
f08050a8-06d6-4549-8ddd-98b8393fa0c5,5efc752f-ecd2-4a35-a319-a4603d02e800,a68b7e58-df2e-4176-a6b6-33cfc9a33c93,P2P,completed,1/25/2021 13:44,1/25/2021 14:03,10.92564948,7.911913781
557403f4-4c1b-498e-890b-025c59d8d8de,d63eb469-1311-4dc2-9edf-5d746efd68d7,ec75c1ed-f6c5-4011-9c1a-4b8967e25602,P2P,completed,6/11/2021 16:51,6/11/2021 17:36,3.657039213,3.092358653
5658fcd4-0b78-413a-bced-7987e4878033,27c046ed-e771-4f84-b1d3-d005073e7aa0,216c65ff-5eaa-4a56-8baf-02fe4dd6fab8,P2P,completed,9/8/2020 21:39,9/8/2020 21:56,7.928425337,3.81590879
6b8c4fe1-1d0d-4502-a07d-87712c81dc9f,d810bb66-a1c8-454d-a7e5-99590082f851,7ca7c8b1-d8b4-4649-aab0-a03aac59a2fb,P2P,completed,11/6/2021 10:34,11/6/2021 11:14,7.379420625,5.346259166
235d0990-7b55-48b0-b90d-af6f5c7ce379,0db03c2f-c7a8-4e87-9689-d14fe441aea7,c7b9fa9a-052b-423e-960a-a5026a754c63,Eats,completed,12/6/2020 11:33,12/6/2020 11:49,3.1,0.699839141
cb0fcc49-40d8-4703-b3f5-c6bb96011cec,f9d0c44e-3216-450b-b11e-0f7f892b401c,5026ed04-19ae-4965-acba-1230cb4b1484,Eats,completed,2/27/2020 17:26,2/27/2020 17:40,5.29,1.305277421
fe326f6b-34f4-4e1e-ab67-eed60cfee8d2,f90242c2-38cb-4d1c-a8ba-b23326fc41bd,81c61367-2b1b-4b6b-90b7-efc5ae36c8ad,Eats,completed,4/23/2020 12:21,4/23/2020 13:20,1.87,0.361409736
88c836f3-d8a8-4464-b671-6291ff06da86,1aad3059-96fe-4e55-8238-73d664b04835,7323cd6e-10a6-4453-b6f6-bd793da8d45e,Licensed,completed,8/9/2021 20:27,8/9/2021 20:39,1.600091267,0.426984049
373d9779-d7f9-45ef-b7a9-204a821c9411,05b9e6d0-4aa7-45ba-a209-b3506f0faa5a,0329efd2-6470-44a9-ba81-928075431e44,Eats,completed,9/5/2020 19:57,9/5/2020 20:42,10.71,6.046291313
959d1320-a0fe-4781-9069-80412d9f3067,57aa63ee-cb20-44d5-bb21-6ffadaf83173,53d7228a-f63f-4bc0-b86a-308178b25e01,Eats,completed,6/8/2020 13:09,6/8/2020 13:12,0.91,0.418043338
93dbf24c-fb20-4709-a6fb-73ebd3ab6b3f,2f67a1f5-1789-4fb8-bb9c-a55ae0100f9b,0850bd3c-21af-4402-a484-ff43a2fe2af9,Eats,completed,12/28/2019 18:07,12/28/2019 18:15,1.2,0.274522409
adc1d717-f31d-443e-b23a-c73446879179,d2fcb333-2512-433c-b23d-2f8ff9c687a8,c99906a2-40b8-4b79-b3a6-86a490fc3924,P2P,completed,6/27/2021 17:31,6/27/2021 17:43,4.531115869,2.183945191
3172754c-0615-454e-a297-77e61efee217,67d6e9fe-cf63-45f8-b2ff-309605dd02cf,636c7a86-1d46-4e66-a04d-7ba2ac68934b,Eats,completed,12/30/2021 14:22,12/30/2021 14:51,0.59,0.240173463
2a2c0c2e-3160-41ae-ba8d-2a569d5ad52d,30e3ccdf-2b2e-4c06-9798-a4d174698337,0bc9a6f6-451c-48da-ad93-b97d0b8382ef,Eats,completed,3/26/2020 14:45,3/26/2020 15:20,2.72,1.080757391
b22b71b9-ee45-4c9e-a968-29b7ab1ca392,c7be7656-9406-46ab-8d68-c54dce06dfa9,45e8e7e6-9b53-42ce-bc20-52af9f156886,P2P,completed,8/15/2019 18:56,8/15/2019 19:26,17.65635844,14.24700632
d7d9a03c-8984-4f54-8490-afa57353383e,a805958c-83ab-44e8-90b2-a7b3c3d228f6,e3a25d29-aac4-4bc7-a9d7-51d0c6c3e9ce,Eats,completed,2/3/2021 19:08,2/3/2021 19:16,4.06,1.217147859
639d1e6a-0564-4423-9294-a40aa59b4e6a,ee4b9fe7-0ae2-4d62-a711-33c50f1b250d,f8a53d19-5352-4dce-b555-52c82114118f,Logistics,completed,7/28/2019 11:30,7/28/2019 12:10,1.2,0.115303902
f5510895-e61b-4d68-9546-7e4b596d10dc,ae52e6fa-b663-4adb-96c0-72fb15c49b55,4b11599a-f9b4-40cd-bddc-c22580920e01,Eats,completed,1/12/2021 21:37,1/12/2021 22:25,9.2,4.159545139
be4ffbb1-dcde-46d7-9873-0b0702296f7a,a2289c06-4766-4e9b-a512-4bebff3ddac2,2e81c9a2-d24d-4d93-88b5-8ca7e1501f0b,P2P,completed,1/31/2022 15:59,1/31/2022 16:21,6.563080725,4.755646908
c1907f5c-c097-47a7-b27e-e178b289149e,c2299424-6cf9-4f9e-8359-0b77079c7b36,046d0ae8-c8ed-4c5d-889f-5f71e94865cf,Licensed,completed,12/9/2020 18:33,12/9/2020 19:33,13.92038991,3.65817065
8bb77ec1-a5e0-46a0-ad8e-c53def280902,89f70fe7-0fda-43a2-b2fd-36919eab4189,9691e5de-ff37-43e6-a81d-3fe0081c0ab4,Eats,completed,11/13/2020 11:54,11/13/2020 12:12,3.53,1.400416068
d70b31ab-4cc7-43a6-88d5-8a4dac67cdcb,001095ce-8dfe-43d3-891d-7b34a831db3c,2a20aa27-dd3a-4486-b954-10afba43f82e,P2P,completed,5/9/2021 11:00,5/9/2021 11:32,2.345694636,1.051986637
e2f2f07c-fbde-45a1-a8d1-22afc0e68e72,d22cf102-c99b-44b3-8621-880022121483,9bec3862-8fc1-41a5-a5ae-685ed2a5c9eb,Licensed,completed,7/22/2021 10:57,7/22/2021 11:53,9.175710962,2.413806086
cb7c1620-a5cc-4a48-91da-e451cd3bef1f,bd19b1c9-a903-4463-b1b2-139525ccbcb3,a3f1ab42-7e61-4dbf-9204-b75ed87dbb52,Eats,completed,11/21/2021 17:11,11/21/2021 17:18,0.94,0.431583151
45e90aac-d47d-4b7d-9eef-c5f0c4db3c2a,8b18b363-d9fb-4dc4-9655-4560c0e2cd89,7c5d31d4-8e38-4c5b-8a62-5929162ac894,Eats,completed,8/17/2021 20:40,8/17/2021 21:23,5.59,1.552415453
1b7e61d5-0458-4fbb-b4c2-c8c1cdc4bf9b,cb174eaa-c23f-4aaf-9497-b67d63282a8b,e86fc6c7-ab9e-4a1e-804f-a04b4fc17921,Eats,completed,11/18/2019 18:28,11/18/2019 19:25,2.9,0.808897628
146376b7-597d-4f9e-861a-e1ee6e7b1d9d,9bc38c54-722e-400b-a6ca-920d3a11e271,fb7e5468-231f-4d7e-838b-eebab835eaa9,P2P,completed,12/13/2021 14:29,12/13/2021 14:50,7.41161306,1.883854035
1a13735b-d490-44f9-98ce-21805d3c861e,3c23ba0f-e45f-450f-8a03-f45a06f96993,2750dbbe-8ae6-415b-9df5-dcc35487f893,P2P,completed,8/27/2019 8:35,8/27/2019 8:36,3.454455706,3.495175922
1cec9a87-be59-4333-9b4f-d0b45a2fda44,9b14fe7d-60f6-444a-853c-e5cdf1aa9557,caf74373-82c1-4890-b49d-ccc1565917b0,P2P,completed,10/22/2020 7:30,10/22/2020 8:01,4.36718078,1.821063629
22836bfe-403a-41cd-8b52-1487d1c81571,b0d7c4e2-1cd0-4e8b-8ec7-854c06437e41,fc78e7e7-4ff5-45ac-bcd9-57607ad15e75,P2P,completed,8/11/2020 11:45,8/11/2020 12:22,7.023941113,2.937721247
be6d588c-1781-48d2-bced-a89c4e48cdf2,1b1eb237-5bf1-443e-92f3-61a3c46a2bba,1ee059f9-6547-48c0-9099-096d7b565ac4,Logistics,completed,7/26/2021 20:02,7/26/2021 20:20,0.89,0.110194023
692958c9-3234-4f7f-91fd-cf6634052678,082a8035-9247-43a6-a1b9-caf7c5cfbc9e,99dcd884-573c-4310-ae3c-39eaeb33e8ca,Logistics,completed,7/17/2021 10:19,7/17/2021 10:39,0.33,0.040965853
2ac6d42f-a4d1-4d15-95c2-374f40c5b9fa,c4b221b1-a66c-4055-846e-aa7b20700560,b4dc3ce9-255a-49a1-b6b6-1c9f9a578204,Logistics,completed,5/30/2020 10:59,5/30/2020 11:05,1.61,0.127276638
eb410bbd-28a0-451a-b147-3689e77db608,c9c65c8e-7ee5-4267-ae81-0a5b0a9774ce,1840c0a1-b9e6-4eab-ac4a-78bcbcc46c16,Logistics,completed,7/6/2021 16:15,7/6/2021 16:37,0.23,0.028029574
55353e39-1be8-48ab-b62d-4015b566ba6b,68283e1e-243f-46a1-912a-c1af2bb7457e,1c529f2d-280d-4c5e-b506-08617cb836ca,Eats,completed,3/16/2021 20:42,3/16/2021 21:26,8.63,2.304364394
04411ee3-c259-4fa1-ab3e-2764de18b2cd,60a2870a-3ecd-45b7-b71a-fa607afab4f1,4c3b8fc9-e440-41bd-9167-0cdce281a654,Logistics,completed,10/12/2020 23:02,10/12/2020 23:43,0.28,0.032528251
70ddaf59-85c4-434e-8f2d-1cbc7852860c,d4088401-1175-45a7-833f-a7d4cf428479,0ce4e765-bfda-47e9-ae10-fa4783a26a0f,P2P,completed,12/19/2021 13:00,12/19/2021 13:09,6.744082345,2.300282853
714a4d82-6682-49aa-a9f8-91d33d21c41a,40b7b49e-5a02-4e11-a40b-3684c6284acc,175b0242-46f5-47e5-8e5c-d8d079ef2ec1,P2P,completed,9/30/2020 22:13,9/30/2020 22:40,2.429721134,0.984281716
e4f62d9d-ca1c-4951-9a70-f59c44e89d78,3cbb6a40-e6ea-47c9-a470-9b8b61b52dfe,203b0f57-770a-46df-bf29-263b906d969c,Logistics,completed,6/10/2021 14:41,6/10/2021 15:04,1.31,0.125200991
803d27eb-e9fb-4f4b-82dc-6e1e0ca7ecca,2e0df96d-aed0-4840-9356-bd8d6cdfcfb7,960fd28f-2349-49b0-8305-52a7c374d16e,Licensed,completed,1/12/2020 8:16,1/12/2020 8:35,8.281548343,2.179298274
955a1d00-f11c-404f-9ff1-99b595d3073a,af305b93-5c52-4bd0-b0b8-c40fb9e68a89,f3f2b2d3-c93a-4600-bec9-31defb51be45,P2P,completed,11/21/2020 13:57,11/21/2020 14:25,3.039866476,2.534054869
9c5b5c5e-7d67-4f0b-9a50-f36b8ccc5b29,aed3e237-089d-4ac5-ac06-22fa3c60ca1f,232af3e9-f5e7-4bf0-852e-15cf6ef79320,Licensed,completed,3/4/2020 19:04,3/4/2020 19:26,2.416080548,0.640989708
9f7ae8e1-a38e-4f50-a536-8a085ffbf348,37b7da35-50af-4b94-a9c2-a11531182efd,21559201-0032-4796-aec2-6f0bac2abb3b,P2P,completed,10/3/2020 0:13,10/3/2020 0:48,9.301748085,4.467234966
17cd5527-fb39-4340-998e-198cd6194219,e0f7793b-dbce-4994-b9d2-610ceae4723d,f22d7f0c-d71a-45e1-9c2d-c898cd84ef80,P2P,completed,11/9/2021 20:18,11/9/2021 20:43,14.82278042,15.1115225
ada07877-cbdc-42e8-a257-aa0a579dfd5a,09dc0d3d-bca6-477a-9aeb-502ea1e5f94a,f3062277-8d04-491b-9677-e563c017d8f3,Licensed,completed,3/28/2021 12:10,3/28/2021 12:13,4.548857205,1.20034298
de100d94-c412-44dd-90ad-04e19532690d,bdf3c3bc-01ab-4a06-9bf4-dbf10ca90d32,b9123615-832f-4f0a-8e93-a3bdcd312738,P2P,completed,12/11/2019 18:17,12/11/2019 18:33,1.536215701,0.745286716
df5b1611-6045-4e36-8ab8-6b14e8efab08,cb4a63d7-ad1e-4ac6-9c4e-09ab569445d8,0fd0df4c-72b0-4fc6-a4c0-c052078c3485,P2P,completed,2/28/2021 14:02,2/28/2021 14:39,10.40379026,4.232494667
491af566-9b4e-4746-8b24-058fe3dcdcfe,f10d43d9-a461-4b76-a72e-c1ac69c1b28c,286c8596-d48f-44ba-81c0-e085abe9848e,P2P,completed,12/26/2021 15:56,12/26/2021 16:36,15.72834036,7.562749492
4e762d6c-0248-4880-8535-ec446b0fb882,7ce0ddab-231e-4873-8731-5424fa48f875,0d676b44-fc28-43a1-8631-a67be336560e,P2P,completed,3/27/2021 12:39,3/27/2021 13:33,1.897886068,0.919022102
5ac4a814-e5e0-4526-ac18-0ca052997fe7,4c4e97b0-6ef2-4d9b-a57c-9a5a8d9941be,1d180a7d-5c7a-4a62-a2b1-a47b3a3f1c76,P2P,completed,9/27/2020 22:56,9/27/2020 23:17,18.63204844,8.957602078
c5bf6adf-5eba-441a-be67-37f721dc3fc9,e98c83f7-2c7f-4934-810d-c58fbf08f310,99fcf883-52c7-4a99-bbf7-2a4385ffd9d1,Eats,completed,7/20/2021 21:32,7/20/2021 21:46,3.82,0.857880142
8183c603-981e-40ee-b0db-6eca4a24b092,316fdb46-f0b7-42cd-a209-a384c8f09ffb,95b2b8f4-d325-3923-a333-161e229dbcca,P2P,completed,12/6/2020 12:27,12/6/2020 12:49,8.957323332,4.310159929
8b63eb9d-43e3-429a-addf-d2a6d20f6c13,06abb9d1-1a78-4e5a-bed1-33ae1f198541,3528bb78-5d52-4cbc-b965-d95a55984078,P2P,completed,8/28/2019 17:38,8/28/2019 17:47,4.180057817,2.015307636
915f668c-344c-4ee9-abd3-ec531995cd49,69352735-cff1-4e4f-82db-97dfc0399776,0c3980ec-56dd-4b55-bbe8-e04955b92f5f,P2P,completed,8/13/2020 8:00,8/13/2020 8:55,0.98173871,0.478932922
9432ae4d-dce7-4c7c-abab-0060f4af3e75,4ca1e878-012a-4aca-beaa-0988e303ee20,166a7286-91a4-4aba-bf02-756963899aae,P2P,completed,12/2/2021 19:27,12/2/2021 20:07,3.900313378,3.152898103
a6816f57-8cb7-48f7-a201-9b74f65fcf4b,eae314e8-63f1-4f1c-a855-953b4af123c3,281bd310-78de-47fc-817f-3986604a4d73,P2P,completed,9/6/2020 10:09,9/6/2020 10:12,10.00489541,7.245759108
012072f1-3698-448e-98a7-85fca8c801da,09dd4cd1-ca11-4885-9165-848a0c49a808,2d945c71-8a32-43ed-a867-078634755e8c,Logistics,completed,9/8/2019 12:30,9/8/2019 12:56,0.54,0.046641758
ac1076cd-047e-4501-829a-2f83dbaf3b10,9d034b9b-8f1c-436d-8f70-e432dfba7ccf,1a4c409e-65d6-4c75-b939-ede7b441c682,P2P,completed,9/2/2021 23:41,9/3/2021 0:23,5.712809591,1.438353093
ad8cd236-bd08-42e1-abf4-3ee01b7b7984,a048bfd8-a71c-4c1e-a1b1-2e13ef530efa,05bfcba0-301c-4dfb-8d94-656a2aebb9e8,P2P,completed,7/17/2020 14:28,7/17/2020 14:34,6.374067546,1.740630298
