hhld_id,drvr_cnt,veh_cnt,min_age,hoh_age,max_age,avg_age,min_mon_lic,hoh_mon_lic,max_mon_lic,avg_mon_lic,cnt_yth,cnt_female,cnt_male,cnt_married,cnt_single,hoh_married,cnt_auto,cnt_mtrcyc,avg_majr_viol,cnt_majr_viol,cnt_minr_viol,avg_minr_viol,cnt_lic_susp,curnt_insurer,time_w_carr,inforce_ind,prior_bi,fire_ind,homeowner_ind,veh_lien_cnt,veh_lease_cnt,veh_own_cnt,monthly_pay_ind,veh_w_coll_cnt,veh_w_comp_cnt,veh_w_ers_cnt,curnt_bi_low,curnt_bi_upp,credit_score,zipcode
15130,2,1,50.59612867,72.62807265,72.62807265,61.61210066,415.1535441,679.5368719,679.5368719,547.345208,0,1,1,1,1,TRUE,1,0,0,0,0,0,0,AMERICAN FAMILY,3,1,25000,1,0,NA,0,0,1,1,1,1,25,25,553.8664646,15154
11247,1,1,60.70470326,60.70470326,60.70470326,60.70470326,536.4564392,536.4564392,536.4564392,536.4564392,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,OTHER,5,1,1.00E+05,0,1,NA,0,1,0,1,1,1,100,100,511.8414173,13765
17638,1,1,42.6197457,42.6197457,42.6197457,42.6197457,319.4369484,319.4369484,319.4369484,319.4369484,0,1,0,1,0,TRUE,1,0,0,0,1,1,0,NATIONWIDE,2,1,25000,0,1,NA,0,0,1,1,1,1,25,25,NA,19380
2315,1,1,45.92857411,45.92857411,45.92857411,45.92857411,359.1428893,359.1428893,359.1428893,359.1428893,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,1,NA,0,1,0,1,1,1,100,100,NA,96391
1049,1,1,16,16,16,16,0,0,0,0,1,1,0,0,1,FALSE,1,0,0,0,0,0,0,OTHER,5,1,1.00E+05,0,0,NA,0,1,0,0,0,1,100,100,850,19380
1774,1,1,37.89928957,37.89928957,37.89928957,37.89928957,262.7914749,262.7914749,262.7914749,262.7914749,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,1,NA,0,0,0,1,1,1,100,100,490.6961059,15906
13279,1,1,47.05673339,47.05673339,47.05673339,47.05673339,372.6808006,372.6808006,372.6808006,372.6808006,0,1,0,1,0,TRUE,1,0,0,0,0,0,0,OTHER,4.5,1,50000,0,0,NA,0,1,0,0,0,0,100,100,663.5862894,54018
9477,1,2,42.87595839,42.87595839,42.87595839,42.87595839,322.5115007,322.5115007,322.5115007,322.5115007,0,1,0,0,1,FALSE,2,0,0,0,0,0,0,OTHER,2,1,250000,0,0,NA,0,0,0,0,0,0,250,250,792.7287545,51467
9788,1,1,37.4304181,37.4304181,37.4304181,37.4304181,257.1650171,257.1650171,257.1650171,257.1650171,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,OTHER,2,1,1.00E+05,0,0,NA,0,1,1,0,1,1,100,100,628.2612198,36517
13346,2,1,38.66065773,56.17953537,56.17953537,47.42009655,271.9278927,482.1544244,482.1544244,377.0411586,0,1,1,0,2,FALSE,1,0,0,0,0,0,0,PROGRESSIVE,3.5,1,25000,1,0,NA,0,0,0,1,1,1,100,100,772.621266,45689
19117,1,1,32.02127221,32.02127221,32.02127221,32.02127221,192.2552666,192.2552666,192.2552666,192.2552666,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,AMERICAN FAMILY,4,1,25000,0,1,NA,0,0,0,1,1,1,50,50,570.9340308,76116
17817,2,1,43.38269413,72.54270162,72.54270162,57.96269788,328.5923295,678.5124195,678.5124195,503.5523745,0,1,1,1,1,TRUE,1,0,0,0,0,0,0,OTHER,5,1,1.00E+05,1,0,NA,0,0,0,1,1,1,25,25,811.5427335,91928
12520,4,1,27.28683178,27.28683178,62.46945739,36.08248819,135.4419814,135.4419814,557.6334887,240.9898582,0,1,3,2,2,TRUE,1,0,0,0,0,0,0,FARMERS,0.5,1,50000,0,1,NA,0,0,1,1,1,1,25,25,552.6609774,57609
7518,1,1,25.23354711,25.23354711,25.23354711,25.23354711,110.8025653,110.8025653,110.8025653,110.8025653,0,1,0,0,1,FALSE,1,0,0,0,1,1,0,PROGRESSIVE,3,1,1.00E+05,0,1,NA,0,0,0,0,0,0,50,50,725.2549748,81525
19021,2,3,16.27987943,27.96961605,27.96961605,22.12474774,3.358553171,143.6353926,143.6353926,73.49697289,1,1,1,2,0,TRUE,3,0,0,0,0,0,0,OTHER,0.5,1,1.00E+05,0,0,NA,0,1,0,2,2,0,50,50,597.1028111,65789
7041,1,2,51.61584504,51.61584504,51.61584504,51.61584504,427.3901405,427.3901405,427.3901405,427.3901405,0,0,1,0,1,FALSE,2,0,0,0,0,0,0,GEICO,4.5,1,1.00E+05,1,0,NA,0,1,0,1,1,1,50,50,516.4859082,18037
19803,1,1,64.5483426,64.5483426,64.5483426,64.5483426,582.5801112,582.5801112,582.5801112,582.5801112,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,1,NA,0,0,0,1,1,1,50,50,530.4976695,40320
18849,1,1,59.60679267,59.60679267,59.60679267,59.60679267,523.281512,523.281512,523.281512,523.281512,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,ALLSTATE,0.5,1,25000,1,0,NA,0,1,0,1,1,1,25,25,NA,85923
12277,2,2,47.80438974,50.26097237,50.26097237,49.03268105,381.6526769,411.1316684,411.1316684,396.3921727,0,1,1,2,0,TRUE,2,0,0,0,0,0,0,PROGRESSIVE,5,1,1.00E+05,0,0,NA,0,1,1,2,2,1,100,100,775.3769362,39663
12856,2,1,40.35312257,69.7260222,69.7260222,55.03957239,292.2374709,644.7122664,644.7122664,468.4748686,0,1,1,2,0,TRUE,1,0,0,0,0,0,0,ALLSTATE,1.5,1,250000,0,1,NA,0,1,1,0,0,0,25,25,850,41568
14282,1,1,36.84075449,36.84075449,36.84075449,36.84075449,250.0890539,250.0890539,250.0890539,250.0890539,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,1,NA,0,0,0,1,1,1,25,25,549.3726559,38537
8006,1,1,72.75682553,72.75682553,72.75682553,72.75682553,681.0819064,681.0819064,681.0819064,681.0819064,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,OTHER,0,1,1.00E+05,1,0,NA,0,0,0,1,1,1,25,25,775.4114843,59814
4442,3,2,44.97989383,51.9413987,51.9413987,70.95059318,347.758726,431.2967844,431.2967844,659.4071182,0,2,1,2,1,TRUE,2,0,0,0,1,0.333333333,0,MISSING,NA,0,NA,1,1,NA,0,1,0,2,2,1,25,25,703.5044503,91928
5193,1,1,47.23739996,47.23739996,47.23739996,47.23739996,374.8487996,374.8487996,374.8487996,374.8487996,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,FARMERS,3,1,25000,0,0,NA,0,0,0,1,1,1,250,250,678.1683133,52666
13087,2,1,16,52.5036179,52.5036179,34.25180895,0,438.0434148,438.0434148,219.0217074,1,1,1,1,1,TRUE,1,0,0,0,1,0.5,0,MISSING,NA,0,NA,0,0,NA,0,1,0,1,1,1,25,25,850,83031
8202,1,1,57.43211861,57.43211861,57.43211861,57.43211861,497.1854233,497.1854233,497.1854233,497.1854233,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,OTHER,2,1,250000,0,1,NA,0,0,0,1,1,1,250,250,850,97231
1400,1,1,40.87838363,40.87838363,40.87838363,40.87838363,298.5406036,298.5406036,298.5406036,298.5406036,0,0,1,1,0,TRUE,1,0,0,0,0,0,0,OTHER,5,1,1.00E+05,0,0,NA,0,0,0,1,1,1,50,50,573.6204573,69073
19878,1,1,39.59708628,39.59708628,39.59708628,39.59708628,283.1650353,283.1650353,283.1650353,283.1650353,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,0,NA,0,1,0,1,1,1,100,100,772.2552985,73857
5689,2,3,39.77688495,50.44939807,50.44939807,45.11314151,285.3226194,413.3927768,413.3927768,349.3576981,0,2,0,2,0,TRUE,3,0,0,0,0,0,0,LIBERTY MUTUAL,4,1,1.00E+05,1,1,NA,0,1,1,3,3,0,50,50,563.5569067,12124
15486,2,1,24.06384483,51.66399795,51.66399795,37.86392139,96.76613799,427.9679754,427.9679754,262.3670567,0,1,1,0,2,FALSE,1,0,0,0,0,0,0,AMERICAN FAMILY,3.5,1,1.00E+05,1,1,NA,0,0,0,1,1,1,25,25,609.4343783,76116
14574,1,1,61.56243098,61.56243098,61.56243098,61.56243098,546.7491718,546.7491718,546.7491718,546.7491718,0,0,1,0,1,FALSE,1,0,0,0,2,2,0,MISSING,NA,0,NA,1,1,NA,0,1,1,1,1,1,250,250,661.7746303,14052
8575,4,3,16.26390819,61.04590146,61.04590146,49.85040315,3.166898322,540.5508176,540.5508176,406.2048378,2,2,2,2,2,TRUE,3,0,0,0,0,0,0,ALLSTATE,1,1,1.00E+05,0,1,NA,0,1,0,1,1,0,100,100,615.0660025,23092
13896,2,1,36.13946403,52.12342089,52.12342089,44.13144246,241.6735683,433.4810507,433.4810507,337.5773095,0,1,1,1,1,TRUE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,1,NA,0,0,0,1,1,1,50,50,722.3631174,77542
13633,1,1,37.9080632,37.9080632,37.9080632,37.9080632,262.8967584,262.8967584,262.8967584,262.8967584,0,0,1,0,1,FALSE,1,0,0,0,1,1,0,ALLSTATE,3.5,1,50000,1,0,NA,0,1,0,1,1,1,25,25,NA,15906
18846,1,1,24.82563619,24.82563619,24.82563619,24.82563619,28.06960767,0,0,0,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,PROGRESSIVE,1,1,50000,0,1,NA,0,0,1,1,1,1,50,50,641.9591065,19087
17553,1,1,32.28644818,32.28644818,32.28644818,32.28644818,195.4373782,195.4373782,195.4373782,195.4373782,0,1,0,1,0,TRUE,1,0,0,0,0,0,0,OTHER,1,1,50000,0,1,NA,0,0,0,1,1,1,25,25,594.1821458,37564
830,1,1,27.59529462,27.59529462,27.59529462,27.59529462,139.1435354,139.1435354,139.1435354,139.1435354,0,1,0,1,0,TRUE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,0,NA,0,0,1,1,1,1,25,25,657.4526116,64123
13449,4,4,29.98568163,59.24725581,59.24725581,44.61646872,167.8281795,518.9670697,518.9670697,343.3976246,0,3,1,2,2,TRUE,4,0,0,0,0,0,0,OTHER,0,1,25000,1,1,NA,0,2,0,2,2,3,25,25,661.3988186,71258
10404,1,1,38.4862647,38.4862647,38.4862647,38.4862647,269.8351765,269.8351765,269.8351765,269.8351765,0,0,1,0,1,FALSE,1,0,0,0,1,1,0,MISSING,NA,0,NA,0,0,NA,0,1,1,1,1,1,25,25,529.2296117,81525
10647,2,2,35.80598738,48.39921532,48.39921532,42.10260135,237.6718485,388.7905838,388.7905838,313.2312162,0,1,1,2,0,TRUE,2,0,0,0,1,0.5,0,MISSING,NA,0,NA,1,1,NA,0,2,0,1,1,1,25,25,659.6450433,58368
5445,2,1,32.90080618,61.98746027,61.98746027,47.44413322,202.8096742,551.8495232,551.8495232,377.3295987,0,1,1,2,0,TRUE,1,0,0,0,1,0.5,0,MISSING,NA,0,NA,1,1,NA,0,1,1,1,1,1,25,25,793.5287408,41568
9506,1,1,32.52470284,32.52470284,32.52470284,32.52470284,198.2964341,198.2964341,198.2964341,198.2964341,0,1,0,0,1,FALSE,1,0,0,0,1,1,0,FARMERS,5,1,25000,0,0,NA,0,0,0,1,1,1,25,25,634.7543642,35741
15901,1,2,38.77962995,38.77962995,38.77962995,38.77962995,273.3555594,273.3555594,273.3555594,273.3555594,0,0,1,0,1,FALSE,2,0,0,0,1,1,1,OTHER,5,1,1.00E+05,0,1,NA,0,1,0,2,2,2,100,100,778.6320529,36529
18984,1,1,35.56011986,35.56011986,35.56011986,35.56011986,234.7214383,234.7214383,234.7214383,234.7214383,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,FARMERS,1,1,25000,1,1,NA,0,0,1,0,0,0,25,25,554.6805373,14052
2504,1,1,51.873787,51.873787,51.873787,51.873787,430.485444,430.485444,430.485444,430.485444,0,1,0,1,0,TRUE,1,0,0,0,1,1,0,MISSING,NA,0,NA,0,1,NA,0,0,0,1,1,1,25,25,850,52074
16259,1,2,30.82768674,30.82768674,30.82768674,30.82768674,177.9322409,177.9322409,177.9322409,177.9322409,0,1,0,0,1,FALSE,2,0,0,0,0,0,0,OTHER,1,1,1.00E+05,0,0,NA,0,1,0,1,1,1,25,25,604.2657101,23092
1242,2,1,18.29044128,81.42576449,81.42576449,49.85810288,27.48529535,785.1091738,785.1091738,406.2972346,0,1,1,1,1,TRUE,1,0,0,0,0,0,0,FARMERS,2.5,1,1.00E+05,1,1,NA,0,1,0,1,1,1,50,50,774.5076711,15154
17138,2,2,46.11785599,62.38658689,62.38658689,54.25222144,361.4142719,556.6390427,556.6390427,459.0266573,0,0,2,1,1,TRUE,2,0,0,0,1,0.5,0,MISSING,NA,0,NA,1,1,NA,0,1,1,1,1,1,25,25,639.3147259,98079
7016,1,1,34.78835173,34.78835173,34.78835173,34.78835173,225.4602208,225.4602208,225.4602208,225.4602208,0,1,0,1,0,TRUE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,1,NA,0,1,0,1,1,1,100,100,684.5320831,91804
11400,1,1,43.29005699,43.29005699,43.29005699,43.29005699,327.4806839,327.4806839,327.4806839,327.4806839,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,1,NA,0,0,1,1,1,1,50,50,649.1464677,97231
1043,1,1,31.42084767,31.42084767,31.42084767,31.42084767,185.050172,185.050172,185.050172,185.050172,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,ALLSTATE,1,1,250000,0,0,NA,0,1,0,1,1,1,250,250,682.5905555,39952
17705,2,1,48.1116757,49.03376599,49.03376599,48.57272084,385.3401084,396.4051919,396.4051919,390.8726501,0,1,1,1,1,TRUE,1,0,0,0,1,0.5,0,LIBERTY MUTUAL,1.5,1,250000,1,1,NA,0,0,0,1,1,1,100,100,656.7210548,87096
3812,2,2,44.20082975,59.36436777,59.36436777,51.78259876,338.409957,520.3724133,520.3724133,429.3911851,0,2,0,2,0,TRUE,2,0,0,0,0,0,0,OTHER,2,1,250000,1,0,NA,0,1,0,1,1,1,25,25,640.8917181,16107
14175,2,2,36.01225012,53.93330798,53.93330798,44.97277905,240.1470015,455.1996958,455.1996958,347.6733486,0,1,1,2,0,TRUE,2,0,0,0,1,0.5,0,MISSING,NA,0,NA,1,1,NA,0,2,1,2,2,1,25,25,795.9541283,69073
646,2,1,36.95313258,55.83037226,55.83037226,46.39175242,251.437591,477.9644671,477.9644671,364.701029,0,0,2,2,0,TRUE,1,0,0,0,0,0,0,FARMERS,2.5,1,1.00E+05,0,1,NA,0,0,0,0,0,0,25,25,720.2675932,69073
2787,2,1,29.98600948,42.94420723,42.94420723,36.46510836,167.8321137,323.3304868,323.3304868,245.5813003,0,1,1,2,0,TRUE,1,0,0,0,0,0,0,FARMERS,0.5,1,250000,0,1,NA,0,0,1,1,1,1,100,100,843.6486361,73857
15221,2,1,50.35588372,52.50751023,52.50751023,51.43169697,412.2706046,438.0901227,438.0901227,425.1803637,0,2,0,1,1,TRUE,1,0,0,0,0,0,0,OTHER,3.5,1,1.00E+05,1,1,NA,0,0,0,1,1,1,25,25,554.9486825,37564
19398,1,1,52.93610845,52.93610845,52.93610845,52.93610845,443.2333014,443.2333014,443.2333014,443.2333014,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,1,NA,0,0,0,1,1,1,25,25,818.7002156,54018
16125,1,1,77.73828323,77.73828323,77.73828323,77.73828323,740.8593987,740.8593987,740.8593987,740.8593987,0,1,0,1,0,TRUE,0,1,0,0,0,0,0,OTHER,0,1,1.00E+05,1,0,NA,0,0,1,0,0,0,100,100,498.4792454,25545
3091,2,2,28.31327546,81.13199075,81.13199075,54.72263311,147.7593055,781.5838891,781.5838891,464.6715973,0,2,0,2,0,TRUE,2,0,0,0,0,0,0,GEICO,2,1,250000,1,1,NA,0,1,0,1,1,1,100,100,750.6547545,52495
392,2,2,41.60360647,58.69384022,58.69384022,50.14872335,307.2432777,512.3260827,512.3260827,409.7846802,0,1,1,1,1,TRUE,1,1,0,0,0,0,0,MISSING,NA,0,NA,1,1,NA,0,2,0,1,2,1,25,25,718.8457578,69073
15476,1,1,52.0485296,52.0485296,52.0485296,52.0485296,432.5823552,432.5823552,432.5823552,432.5823552,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,1,NA,0,1,0,1,1,1,25,25,494.6524697,69073
1985,1,1,34.90002362,34.90002362,34.90002362,34.90002362,226.8002835,226.8002835,226.8002835,226.8002835,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,AMERICAN FAMILY,4,1,50000,0,0,NA,0,0,1,0,0,1,25,25,662.6895958,58368
817,2,1,26.99612437,42.55544595,42.55544595,34.77578516,131.9534924,318.6653515,318.6653515,225.3094219,0,2,0,1,1,TRUE,1,0,0,0,0,0,0,GEICO,4,1,1.00E+05,0,1,NA,0,0,0,1,1,1,25,25,763.707595,99697
14813,1,4,47.55939071,47.55939071,47.55939071,47.55939071,378.7126885,378.7126885,378.7126885,378.7126885,0,0,1,0,1,FALSE,4,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,1,0,3,3,2,250,250,691.6526135,59792
9594,1,1,16,16,16,16,0,0,0,0,1,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,0,1,0,1,1,50,50,693.6519127,84411
1032,3,1,40.0706741,67.03728263,67.03728263,73.58931542,288.8480892,612.4473915,612.4473915,691.071785,0,0,3,0,3,FALSE,1,0,0,0,4,1.333333333,0,ALLSTATE,5,1,25000,1,1,NA,0,0,0,1,1,1,25,25,731.1088534,28093
3834,1,1,28.64899012,28.64899012,28.64899012,28.64899012,151.7878815,151.7878815,151.7878815,151.7878815,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,ALLSTATE,0.5,1,1.00E+05,0,1,NA,0,0,0,0,0,1,25,25,NA,39663
6480,2,2,51.92871704,54.02728936,54.02728936,52.9780032,431.1446045,456.3274724,456.3274724,443.7360384,0,0,2,2,0,TRUE,2,0,0,0,0,0,0,MISSING,NA,0,NA,0,1,NA,0,1,0,2,2,2,25,25,424.1435519,91015
16755,2,2,19.4824868,52.89795147,52.89795147,36.19021913,41.7898416,442.7754176,442.7754176,242.2826296,0,1,1,1,1,TRUE,2,0,0,0,0,0,0,MISSING,NA,0,NA,1,1,NA,0,1,1,1,0,0,25,25,568.5027125,40320
10618,3,1,16,49.91135034,49.91135034,40.95567517,0,406.936204,406.936204,299.468102,1,2,1,2,1,TRUE,1,0,0,0,0,0,0,NATIONWIDE,1,1,25000,1,1,NA,0,1,1,0,0,1,25,25,725.0815519,98563
19064,2,1,33.50303635,36.39637742,36.39637742,34.94970688,210.0364362,244.7565291,244.7565291,227.3964826,0,0,2,1,1,TRUE,1,0,0,0,0,0,0,OTHER,0.5,1,25000,1,0,NA,0,1,1,1,1,1,25,25,850,30461
11373,1,1,16,16,16,16,0,0,0,0,1,1,0,0,1,FALSE,1,0,0,0,0,0,0,PROGRESSIVE,3,1,1.00E+05,0,0,NA,0,0,0,1,0,1,50,50,748.9814684,38537
14532,1,1,33.42395558,33.42395558,33.42395558,33.42395558,209.0874669,209.0874669,209.0874669,209.0874669,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,0,NA,0,1,0,1,1,1,25,25,655.966363,30461
14423,2,1,29.94595125,44.07969775,44.07969775,37.0128245,167.351415,336.956373,336.956373,252.153894,0,1,1,2,0,TRUE,1,0,0,0,0,0,0,MISSING,NA,0,NA,1,0,NA,0,0,0,1,1,1,25,25,663.2242295,58574
17784,4,1,16,37.58510733,58.22054781,42.50655074,0,259.021288,506.6465737,318.0786088,2,2,2,2,2,TRUE,1,0,0,0,0,0,0,LIBERTY MUTUAL,5,1,25000,0,0,NA,0,0,0,0,0,1,25,25,534.4352031,44475
13626,1,1,25.05149979,25.05149979,25.05149979,25.05149979,108.6179975,108.6179975,108.6179975,108.6179975,0,1,0,1,0,TRUE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,0,NA,0,0,1,1,1,1,25,25,850,25545
4171,2,1,24.37074708,52.34948449,52.34948449,38.36011578,100.4489649,436.1938139,436.1938139,268.3213894,0,1,1,0,2,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,1,NA,0,0,0,0,1,1,50,50,579.8705934,31675
17714,1,1,33.29751694,33.29751694,33.29751694,33.29751694,207.5702033,207.5702033,207.5702033,207.5702033,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,PROGRESSIVE,4,1,25000,0,1,NA,0,1,0,1,1,1,25,25,NA,17490
7479,3,3,38.6824487,42.33556727,42.33556727,59.85023233,272.1893843,316.0268072,316.0268072,526.202788,0,2,1,2,1,TRUE,3,0,0,0,0,0,0,OTHER,3,1,1.00E+05,1,0,NA,0,1,1,2,2,0,25,25,643.2952335,52666
14976,2,1,44.95237412,62.82837666,62.82837666,53.89037539,347.4284894,561.9405199,561.9405199,454.6845047,0,1,1,2,0,TRUE,1,0,0,0,1,0.5,0,MISSING,NA,0,NA,0,1,NA,0,0,0,1,1,1,100,100,615.6321016,76116
15075,1,1,30.77887487,30.77887487,30.77887487,30.77887487,177.3464985,177.3464985,177.3464985,177.3464985,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,MISSING,NA,0,NA,0,1,NA,0,1,0,0,0,0,100,100,585.7108518,69015
18019,1,1,34.80728585,34.80728585,34.80728585,34.80728585,225.6874303,225.6874303,225.6874303,225.6874303,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,OTHER,1,1,1.00E+05,0,0,NA,0,1,0,0,1,1,100,100,735.2074928,59814
9470,1,1,21.06688263,21.06688263,21.06688263,21.06688263,60.80259151,60.80259151,60.80259151,60.80259151,0,0,1,0,1,FALSE,1,0,0,0,1,1,0,FARMERS,3,1,50000,0,1,NA,0,1,0,1,1,1,25,25,722.0076015,83031
5244,2,1,38.03380288,40.20822095,40.20822095,39.12101192,264.4056346,290.4986514,290.4986514,277.452143,0,0,2,2,0,TRUE,1,0,0,0,0,0,0,GEICO,3.5,1,1.00E+05,1,0,NA,0,0,0,1,1,1,250,250,758.7624635,51365
15777,3,1,46.80125568,63.53283629,63.53283629,78.56767382,369.6150681,570.3940354,570.3940354,750.8120859,0,1,2,2,1,TRUE,1,0,0,0,3,1,0,OTHER,0,1,25000,0,0,NA,0,0,1,1,1,1,25,25,850,36529
3514,2,2,28.47944882,53.76450037,53.76450037,41.12197459,149.7533858,453.1740044,453.1740044,301.4636951,0,0,2,2,0,TRUE,2,0,0,0,0,0,0,ALLSTATE,4,1,250000,0,1,NA,0,1,1,2,2,1,100,100,711.5309409,57609
13534,2,2,39.66582512,57.66572531,57.66572531,48.66577521,283.9899014,499.9887037,499.9887037,391.9893026,0,1,1,0,2,FALSE,2,0,0,0,0,0,0,OTHER,4,1,1.00E+05,1,1,NA,0,0,1,0,0,0,50,50,612.900656,91804
19239,1,2,43.14956428,43.14956428,43.14956428,43.14956428,325.7947713,325.7947713,325.7947713,325.7947713,0,0,1,0,1,FALSE,2,0,0,0,0,0,0,OTHER,5,1,25000,1,0,NA,0,2,1,1,1,1,25,25,588.8200472,98094
254,2,2,32.47556927,73.36839723,73.36839723,52.92198325,197.7068312,688.4207667,688.4207667,443.063799,0,0,2,2,0,TRUE,2,0,0,0,1,0.5,0,PROGRESSIVE,0.5,1,25000,0,1,NA,0,1,0,1,2,1,50,50,621.8235928,85923
4986,1,1,37.74661799,37.74661799,37.74661799,37.74661799,260.9594158,260.9594158,260.9594158,260.9594158,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,OTHER,5,1,25000,1,0,NA,0,1,1,0,0,0,25,25,483.9674885,32997
11092,1,1,44.84386751,44.84386751,44.84386751,44.84386751,346.1264102,346.1264102,346.1264102,346.1264102,0,0,1,0,1,FALSE,1,0,0,0,0,0,0,GEICO,5,1,1.00E+05,0,0,NA,0,1,0,1,1,1,50,50,685.783805,90600
13974,1,1,42.94215731,42.94215731,42.94215731,42.94215731,323.3058877,323.3058877,323.3058877,323.3058877,0,0,1,1,0,TRUE,1,0,0,0,0,0,0,OTHER,5,1,50000,0,1,NA,0,0,0,0,0,0,25,25,571.8068798,15154
19956,2,3,28.73622762,56.34866559,56.34866559,42.54244661,152.8347315,484.1839871,484.1839871,318.5093593,0,2,0,2,0,TRUE,3,0,0,0,0,0,0,GEICO,5,1,50000,0,0,NA,0,2,0,1,1,0,50,50,625.6299567,81525
3094,1,1,36.42898091,36.42898091,36.42898091,36.42898091,245.1477709,245.1477709,245.1477709,245.1477709,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,PROGRESSIVE,0.5,1,1.00E+05,1,1,NA,0,0,1,0,0,0,100,100,772.6357724,87035
8988,1,1,77.4161664,77.4161664,77.4161664,77.4161664,736.9939968,736.9939968,736.9939968,736.9939968,0,1,0,0,1,FALSE,1,0,0,0,0,0,0,PROGRESSIVE,5,1,250000,0,1,NA,0,0,0,1,1,1,25,25,NA,50900
12465,2,2,26.00970199,62.82686665,62.82686665,44.41828432,120.1164239,561.9223999,561.9223999,341.0194119,0,1,1,1,1,TRUE,2,0,0,0,0,0,0,GEICO,3.5,1,1.00E+05,0,1,NA,1,0,0,1,1,1,100,100,646.3159344,40320
7872,1,1,59.77978203,59.77978203,59.77978203,59.77978203,525.3573843,525.3573843,525.3573843,525.3573843,0,1,0,1,0,TRUE,1,0,0,0,0,0,0,ALLSTATE,0.5,1,50000,1,0,NA,0,0,1,0,0,1,100,100,529.6878788,85767
11982,3,2,21.96628709,65.44697319,65.44697319,54.68977369,22.4398842,593.3636782,593.3636782,403.0557469,0,3,0,1,2,TRUE,2,0,0,0,0,0,0,OTHER,5,1,25000,1,1,NA,0,1,1,2,2,1,100,100,550.4673636,91015
7236,1,1,37.11753423,37.11753423,37.11753423,37.11753423,253.4104107,253.4104107,253.4104107,253.4104107,0,1,0,0,1,FALSE,1,0,0,0,3,3,0,GEICO,2.5,1,50000,1,1,NA,0,0,0,1,1,1,25,25,565.0179878,28035
8133,3,1,19.90416638,47.27919495,50.12188972,39.10175035,46.84999661,373.7060152,375.3503394,265.3021171,0,2,1,2,1,TRUE,1,0,0,0,1,0.333333333,0,OTHER,1,1,1.00E+05,0,1,NA,0,0,0,1,1,1,25,25,648.3005498,23332
17291,2,2,29.55703549,60.66858876,60.66858876,45.11281213,108.8425523,536.0230652,536.0230652,322.4328087,0,2,0,1,1,TRUE,2,0,0,0,0,0,0,ALLSTATE,3,1,25000,1,0,NA,1,0,1,2,2,1,25,25,685.4271622,52074
6923,1,1,19.67180548,19.67180548,19.67180548,19.67180548,44.06166582,44.06166582,44.06166582,44.06166582,0,1,0,1,0,TRUE,1,0,0,0,0,0,1,OTHER,2.5,1,1.00E+05,0,1,NA,0,1,0,1,1,1,50,50,672.2039223,74203
6972,1,3,31.79706715,31.79706715,31.79706715,31.79706715,189.5648058,189.5648058,189.5648058,189.5648058,0,0,1,0,1,FALSE,3,0,0,0,1,1,0,OTHER,5,1,250000,1,0,NA,0,0,1,2,2,0,25,25,NA,15906
11447,1,1,16,16,16,16,0,0,0,0,1,1,0,0,1,FALSE,1,0,0,0,0,0,0,FARMERS,4.5,1,1.00E+05,0,0,NA,0,0,1,1,1,1,25,25,707.1505882,38537
